,genre,rate,name,url
18343,Action, Need more user reviews to generate a score,deadoralive6corefightersmalefightersset,https://store.steampowered.com/app/1048380/DEAD_OR_ALIVE_6_Core_Fighters__Male_Fighters_Set/
18344,Action, Need more user reviews to generate a score,doa5lrsummerfestivalcostumeset,https://store.steampowered.com/app/547230/DOA5LR_Summer_Festival_Costume_Set/
18345,"Indie,Simulation", 94,americantrucksimulatorhalloweenpaintjobspack,https://store.steampowered.com/app/546260/American_Truck_Simulator__Halloween_Paint_Jobs_Pack/
18346, , 96,arma3communityguideseries,https://store.steampowered.com/app/544940/Arma_3_Community_Guide_Series/
18347, , Need more user reviews to generate a score,redvsblueseason14,https://store.steampowered.com/app/540350/Red_vs_Blue_Season_14/
18348,Simulation, Need more user reviews to generate a score,fsxsteameditionbattleofbritainhurricaneaddon,https://store.steampowered.com/app/536579/FSX_Steam_Edition_Battle_of_Britain_Hurricane_AddOn/
18349,"Adventure,Indie", Need more user reviews to generate a score,bohemiankillingoriginalsoundtrackandartbooks,https://store.steampowered.com/app/534950/Bohemian_Killing__Original_Soundtrack_and_Artbooks/
18350, , Need more user reviews to generate a score,onbikenurburgringexperience,https://store.steampowered.com/app/531770/On_bike_Nurburgring_Experience/
18351,"Action,Adventure,Indie,RPG,Strategy", 100,hatboxhatfuleight2steamworldheist,https://store.steampowered.com/app/530660/Hatbox_Hatful_Eight__2_SteamWorld_Heist/
18352, , 91,gamingtherealworld,https://store.steampowered.com/app/528590/Gaming_the_Real_World/
18353, , 100,bladetutorial3dsmax2017andsubstancepainter2,https://store.steampowered.com/app/527620/Blade_Tutorial_3Ds_Max_2017_and_Substance_Painter_2/
18354,"Action,Casual,Simulation,Sports", Need more user reviews to generate a score,wackymoles,https://store.steampowered.com/app/525870/WackyMoles/
18355,"Action,Adventure,Casual,Indie,RPG,Simulation,Sports,Strategy", 85,家园homeland,https://store.steampowered.com/app/1051170/Home_Land/
18356,"Action,Indie", 88,killerchambers,https://store.steampowered.com/app/1040590/Killer_Chambers/
18357,"Casual,Free to Play,Simulation", 87,webbvrthejameswebbspacetelescopevirtualexperience,https://store.steampowered.com/app/891960/WebbVR_The_James_Webb_Space_Telescope_Virtual_Experience/
18358,"Action,Casual,Indie", 83,froggyboi,https://store.steampowered.com/app/852070/Froggy_BOI/
18359,"Casual,Free to Play,Indie,Simulation,Strategy,Early Access", 85,kirchhoffsrevenge,https://store.steampowered.com/app/801120/Kirchhoffs_Revenge/
18360,Action, Need more user reviews to generate a score,slugblast,https://store.steampowered.com/app/618540/Slug_Blast/
18361,"Adventure,Indie", 82,octave,https://store.steampowered.com/app/537700/Octave/
18362,"Action,Indie", 88,horizonshift,https://store.steampowered.com/app/326120/Horizon_Shift/
18363,"Casual,Indie,Racing", Need more user reviews to generate a score,cuberun,https://store.steampowered.com/app/809700/CubeRun/
18364,"Action,Adventure", 86,spelunkerparty,https://store.steampowered.com/app/629860/Spelunker_Party/
18365,"Adventure,RPG", Need more user reviews to generate a score,fairunecollection,https://store.steampowered.com/app/783180/Fairune_Collection/
18366,"Action,Indie", 97,nekonavy,https://store.steampowered.com/app/592270/Neko_Navy/
18367,"Indie,RPG,Simulation,Strategy", Need more user reviews to generate a score,halcyon6theprecursorlegacy,https://store.steampowered.com/app/782270/Halcyon_6_The_Precursor_Legacy/
18368, , 97,thedefectoranthology,https://store.steampowered.com/app/778720/The_Defector_Anthology/
18369,"Casual,Indie", 82,amazeuntouchable,https://store.steampowered.com/app/776540/aMAZE_Untouchable/
18370,Simulation, 86,trainsimulatorfrankfurtsbahnrheinmainrouteaddon,https://store.steampowered.com/app/774754/Train_Simulator_Frankfurt_SBahn_Rhein_Main_Route_AddOn/
18371,Adventure, Need more user reviews to generate a score,yoomurjaksring,https://store.steampowered.com/app/774151/YOOMURJAKS_RING/
18372,"Casual,Indie", 94,nekoparaovaset,https://store.steampowered.com/app/774071/NEKOPARA_OVA_Set/
18373, , 100,thecheckpointseries,https://store.steampowered.com/app/772970/The_CheckPoint_Series/
18374,"Adventure,Indie", 93,franbowdemo,https://store.steampowered.com/app/393500/Fran_Bow_Demo/
18375,"Action,Adventure,Casual,Indie,Early Access", 82,takethat,https://store.steampowered.com/app/771530/Take_That/
18376,"Casual,Indie,Simulation,Strategy", 87,trainvalleygermany,https://store.steampowered.com/app/459120/Train_Valley__Germany/
18377,"Indie,Simulation,Strategy", 80,bigpharmamarketingandmalpractice,https://store.steampowered.com/app/458640/Big_Pharma_Marketing_and_Malpractice/
18378,"Action,Adventure", 91,sonicthehedgehog,https://store.steampowered.com/app/71113/Sonic_The_Hedgehog/
18379,Simulation, 96,trainsimworldteesvalleylinedarlingtonsaltburnbythesearouteaddon,https://store.steampowered.com/app/1010134/Train_Sim_World_Tees_Valley_Line_Darlington__SaltburnbytheSea_Route_AddOn/
18380,Simulation, 90,trainsimworldbrheavyfreightpacklocoaddon,https://store.steampowered.com/app/1010133/Train_Sim_World_BR_Heavy_Freight_Pack_Loco_AddOn/
18381,"Action,Adventure,Indie", Need more user reviews to generate a score,keeperthehunterofinsect,https://store.steampowered.com/app/717200/KEEPERthe_hunter_of_insect/
18382,"Action,Indie", 92,rcoil,https://store.steampowered.com/app/717070/RCOIL/
18383,"Action,Adventure,Casual,Indie", Need more user reviews to generate a score,adreamforaaron,https://store.steampowered.com/app/709140/A_Dream_For_Aaron/
18384,"Adventure,RPG,Strategy", 88,幽冥路thewaytonether,https://store.steampowered.com/app/709060/The_Way_to_Nether/
18385,"Casual,Indie,Strategy",0,hexabundle,https://store.steampowered.com/bundle/9802/Hexa_Bundle/
18386,Strategy, Need more user reviews to generate a score,worldwariiiblackgoldsoundtrack,https://store.steampowered.com/app/986300/World_War_III_Black_Gold__Soundtrack/
18387,"Action,Adventure,Indie", 95,savetheninjaclan,https://store.steampowered.com/app/566670/Save_the_Ninja_Clan/
18388,"Action,Indie,Early Access", 87,positronx,https://store.steampowered.com/app/529970/PositronX/
18389,Action, Need more user reviews to generate a score,marvelvscapcominfinitemonsterhunter,https://store.steampowered.com/app/721105/Marvel_vs_Capcom_Infinite__Monster_Hunter/
18390,RPG, Need more user reviews to generate a score,hybrispulseofruin,https://store.steampowered.com/app/778800/HYBRIS__Pulse_of_Ruin/
18391,"Indie,Simulation", Need more user reviews to generate a score,aeroflyfs2usacolorado,https://store.steampowered.com/app/742410/Aerofly_FS_2__USA_Colorado/
18392,"Adventure,Casual,Indie", 80,portaljourneyportarius,https://store.steampowered.com/app/747050/Portal_Journey_Portarius/
18393,"Action,Adventure,Simulation,Strategy,Early Access", 100,posableheroes,https://store.steampowered.com/app/726880/Posable_Heroes/
18394,"Adventure,Indie", Need more user reviews to generate a score,anchorhead,https://store.steampowered.com/app/726870/Anchorhead/
18395,"Adventure,Indie,RPG", 97,伏雨录少年篇summerrain,https://store.steampowered.com/app/717980/Summer_Rain/
18396,"Action,Adventure,Casual,Indie,RPG,Early Access", 87,xcaelitheironhandoflove,https://store.steampowered.com/app/708970/X_Caeli_The_Iron_Hand_of_Love/
18397,"Action,Adventure,Casual,Indie,Racing", 90,traplabs,https://store.steampowered.com/app/717780/Trap_Labs/
18398,"Indie,RPG", 83,battlechasersnightwardigitalextras,https://store.steampowered.com/app/712630/Battle_Chasers_Nightwar_Digital_Extras/
18399,"Action,Indie,Racing,Early Access", Need more user reviews to generate a score,tubularrift,https://store.steampowered.com/app/717680/Tubular_Rift/
18400,"Adventure,Indie", Need more user reviews to generate a score,shattered,https://store.steampowered.com/app/712620/Shattered/
18401,"Adventure,Indie", Need more user reviews to generate a score,onironauta,https://store.steampowered.com/app/712610/Onironauta/
18402, , Need more user reviews to generate a score,portraitdrawingfundamentalscourse,https://store.steampowered.com/app/712540/Portrait_Drawing_Fundamentals_Course/
18403,"Casual,Indie", Need more user reviews to generate a score,templeescape,https://store.steampowered.com/app/712380/Temple_Escape/
18404,"Simulation,Strategy", 94,orderofbattlepanzerkrieg,https://store.steampowered.com/app/712340/Order_of_Battle_Panzerkrieg/
18405,"Adventure,Indie,RPG,Action,Casual",0,armyoftentaclesultimatehplolcraftdeluxeplatinumnonawardwinningpack,https://store.steampowered.com/bundle/1903/Army_of_Tentacles_Ultimate_HP_LOLcraft_Deluxe_Platinum_NonAward_Winning_Pack/
18406,"Adventure,RPG", Need more user reviews to generate a score,descentroadtolegendtrialsoffrostgate,https://store.steampowered.com/app/712330/Descent_Road_to_Legend__Trials_of_Frostgate/
18407,"Action,Indie,Massively Multiplayer", Need more user reviews to generate a score,heliborneczechslovakairforcecamouflagepack,https://store.steampowered.com/app/726700/Heliborne__Czech__Slovak_Air_Force_Camouflage_Pack/
18408,Simulation, 87,su33fordcsworld,https://store.steampowered.com/app/726690/Su33_for_DCS_World/
18409,Strategy, Need more user reviews to generate a score,marenostrvm,https://store.steampowered.com/app/726630/Mare_Nostrvm/
18410,"Adventure,Casual,Indie,RPG", 94,erediathediaryofheroes,https://store.steampowered.com/app/713180/Eredia_The_Diary_of_Heroes/
18411,"Casual,Indie,Simulation", Need more user reviews to generate a score,unborn,https://store.steampowered.com/app/713170/unBorn/
18412,"Action,Indie", 100,zombiebloxx,https://store.steampowered.com/app/713090/Zombie_Bloxx/
18413,"Simulation,Strategy", 93,cladinironphilippines1898,https://store.steampowered.com/app/712970/Clad_in_Iron_Philippines_1898/
18414,"Action,Casual,Indie", Need more user reviews to generate a score,vectoriumoriginalsoundtrack,https://store.steampowered.com/app/712920/Vectorium_Original_Soundtrack/
18415,"Action,Indie", Need more user reviews to generate a score,vibrant,https://store.steampowered.com/app/712430/Vibrant/
18416,"Indie,Simulation,Strategy", Need more user reviews to generate a score,nicheageneticsurvivalgamesoundtrack,https://store.steampowered.com/app/712900/Niche__a_genetic_survival_game_Soundtrack/
18417,"Action,Adventure,Indie", 100,dliriumsoundtrack,https://store.steampowered.com/app/712720/DLIRIUM_Soundtrack/
18418,"Action,Casual,Indie", Need more user reviews to generate a score,blackfridaythegame,https://store.steampowered.com/app/712700/Black_Friday_The_Game/
18419,"Action,Indie", 80,putrefaction2rumbleinthehometown,https://store.steampowered.com/app/715690/Putrefaction_2_Rumble_in_the_hometown/
18420,"Action,Adventure,Indie", Need more user reviews to generate a score,asonginthevoid,https://store.steampowered.com/app/746900/A_song_in_the_void/
18421,"Casual,Indie,Strategy", Need more user reviews to generate a score,bunnymania2,https://store.steampowered.com/app/746770/Bunny_Mania_2/
18422,"Action,Strategy", 83,wands,https://store.steampowered.com/app/741400/Wands/
18423,"Adventure,Casual,Indie,Simulation,Sports,Strategy", Need more user reviews to generate a score,ballgame,https://store.steampowered.com/app/741010/BALL_GAME/
18424,Video Production, Need more user reviews to generate a score,magixvideodeluxe2019steamedition,https://store.steampowered.com/app/922660/MAGIX_Video_deluxe_2019_Steam_Edition/
18425,Action, Need more user reviews to generate a score,darkoldsun,https://store.steampowered.com/app/739290/Dark_Old_Sun/
18426,"Action,Adventure,Free to Play,Indie,Massively Multiplayer", 83,battlerushmediumtanksdlc,https://store.steampowered.com/app/739251/BattleRush__Medium_Tanks_DLC/
18427,"Casual,Indie", 95,achball,https://store.steampowered.com/app/739180/AchBall/
18428,"Action,Adventure,Indie,RPG", Need more user reviews to generate a score,deadeyedungeon,https://store.steampowered.com/app/728220/Deadeye_Dungeon/
18429,"Indie,Strategy", 90,战术狂想1chimeraoftactics1,https://store.steampowered.com/app/706920/1Chimera_of_Tactics_1/
18430,"Indie,RPG,Simulation,Strategy", Need more user reviews to generate a score,halcyon6lightspeededitionartbook,https://store.steampowered.com/app/706910/Halcyon_6_Lightspeed_Edition__Artbook/
18431,"Action,Indie,Strategy", Need more user reviews to generate a score,xmorphdefensesoundtrack,https://store.steampowered.com/app/706870/XMorph_Defense__Soundtrack/
18432,"Action,Adventure,Casual,Indie,RPG", 100,return2gamessupporterspack,https://store.steampowered.com/app/706770/Return_2_Games_Supporters_Pack/
18433,"Design & Illustration,Web Publishing", Need more user reviews to generate a score,rpgmakervxacepophorrorcitycharacterpack1,https://store.steampowered.com/app/721050/RPG_Maker_VX_Ace__Pop_Horror_City_Character_Pack_1/
18434,Adventure, 88,legoworldsmonsterpack,https://store.steampowered.com/app/720960/LEGO_Worlds_Monster_Pack/
18435,"Action,Adventure,RPG", Need more user reviews to generate a score,raidworldwariisoundtrack,https://store.steampowered.com/app/720860/RAID_World_War_II_Soundtrack/
18436,Action, Need more user reviews to generate a score,legomarvelsuperheroes2marvelsantmanandthewaspcharacterandlevelpack,https://store.steampowered.com/app/720790/LEGO_Marvel_Super_Heroes_2__Marvels_AntMan_and_the_Wasp_Character_and_Level_Pack/
18437,Action, 82,legomarvelsuperheroes2marvelsavengersinfinitywarmovielevelpack,https://store.steampowered.com/app/720780/LEGO_Marvel_Super_Heroes_2__Marvels_Avengers_Infinity_War_Movie_Level_Pack/
18438,"Adventure,Indie", 92,thetaleofdorisandthedragonepisode1,https://store.steampowered.com/app/516840/The_Tale_of_Doris_and_the_Dragon__Episode_1/
18439,"Action,Free to Play,Massively Multiplayer,RPG", Need more user reviews to generate a score,phoenixdynasty2advancementpackage,https://store.steampowered.com/app/722850/Phoenix_Dynasty_2__Advancement_Package/
18440,"Action,Indie,Massively Multiplayer", Need more user reviews to generate a score,helibornepolisharmedforcescamouflagepack,https://store.steampowered.com/app/722800/Heliborne__Polish_Armed_Forces_Camouflage_Pack/
18441,"Action,Indie,Early Access", 89,fatalvelocityphysicscombat,https://store.steampowered.com/app/722620/Fatal_Velocity_Physics_Combat/
18442,"Adventure,Casual", Need more user reviews to generate a score,captainfirebeardandthebayofcrows,https://store.steampowered.com/app/722760/Captain_Firebeard_and_the_Bay_of_Crows/
18443,"Action,Adventure,Casual,Indie,RPG", Need more user reviews to generate a score,dreadnoughtsol,https://store.steampowered.com/app/722580/Dreadnought_Sol/
18444,"Action,Adventure,Indie", 91,beekyrreloaded,https://store.steampowered.com/app/484930/Beekyr_Reloaded/
18445,"Adventure,Indie", Need more user reviews to generate a score,thesearchsoundtrack,https://store.steampowered.com/app/720110/The_Search_Soundtrack/
